"BN/Registration number","Fiscal period end","Form ID","500","505","510","515","520","525","530","535","540","545","550","555","560","565","580"
"132259433RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,"Y","Y","WORSHIP, CLEANING, AND OFFICE SUPPLIES",$641.00
"132270703RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$22402.00
"132274093RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","Food, clothing, practical needs",$2034.00
"132278607RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","PRODUITS COSMÉTIQUES",$3060.00
"132282096RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,"Y",,,$16788.00
"132286774RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","gift certificate",$100.00
"132286808RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$1838529.00
"132290115RR0001",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,"Y",,,,,$2358.00
"132291642RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,"Y",,,,,$2427.00
"132305251RR0001",2024-12-31 00:00:00,"27","Y",,"Y",,,,,,,,,"Y",,,$6586.00
"132314501RR0001",2024-8-31 00:00:00,"27",,,"Y",,,,,,,,,"Y","Y","landscaping",$23757.00
"132329228RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","MISC ITEMS",$4433.00
"132329541RR0001",2024-3-31 00:00:00,"27",,"Y",,,,,,,,,"Y",,,,$4284.00
"132336777RR0001",2024-12-31 00:00:00,"27",,,,"Y",,,,,,,,,,,$10000.00
"132350554RR0001",2024-12-31 00:00:00,"27",,"Y",,,,,,,,"Y",,,,,$6974.00
"132351073RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","BATTERY FOR SNOWBLOWER",$41.00
"132360033RR0001",2024-9-30 00:00:00,"27",,,,,,,,,,,,,"Y","Various goods",$0.00
"132363888RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$1780.00
"132363946RR0002",2024-12-31 00:00:00,"27","Y",,"Y",,,,,,,,,,,,$2686.00
"132373077RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$93752.00
"132386905RR0001",2024-12-31 00:00:00,"27","Y",,,,,,,,,,,,,,$2758.00
"132388240RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,,,"Y","storage and trailer rental",$3000.00
"132410671RR0025",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","OFFICE/CHURCH SUPPLIES",$2590.00
"132410671RR0031",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$2725.00
"132410671RR0032",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","BOXES & GIFT CARDS",$1877.00
"132410671RR0038",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$955.00
"132410671RR0051",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Gift Cards for local food store",$150.00
"132410671RR0053",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$11664.00
"132410671RR0057",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","HAMS, GIFT CARDS",$2290.00
"132410671RR0058",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$1184.00
"132410671RR0060",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Gift Cards",$300.00
"132410671RR0065",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS FOR CHRISTMAS AND ASSIST OUR NEIGHOUBOURS IN NEED",$5365.00
"132410671RR0094",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$52431.00
"132410671RR0096",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$658.00
"132410671RR0097",2024-1-31 00:00:00,"27",,,,,,,,,,,,,"Y","BONS D'ACHAT",$250.00
"132410671RR0105",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","CLIENT ASSISTANCE, FOOD DONATIONS, OFFICE SUPPLIES",$11435.00
"132410671RR0119",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$96.00
"132410671RR0126",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS, FOOD",$652.00
"132410671RR0130",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$1019.00
"132410671RR0131",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","Gift cards",$14202.00
"132410671RR0140",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","X'MAS HAMPERS MISC SUPPLIES",$155.00
"132410671RR0159",2024-12-31 00:00:00,"27","Y",,"Y",,,,,,,,"Y",,,,$505000.00
"132410671RR0180",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$960.00
"132410671RR0182",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","CHRISTMAS GIFTS, TOYS ETC",$17524.00
"132410671RR0183",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Office supplies, grocery vouchers",$3724.00
"132410671RR0184",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$8261.00
"132410671RR0197",2024-12-31 00:00:00,"27","Y",,,,,,,,,,,,,,$5335.00
"132410671RR0205",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,"Y",,,$11662.00
"132410671RR0248",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$1338.00
"132410671RR0252",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$1542.00
"132410671RR0262",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$3830.00
"132410671RR0265",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$1854.00
"132410671RR0266",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","MILEAGE",$103.00
"132410671RR0276",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$11515.00
"132410671RR0277",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$7580.00
"132410671RR0288",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS, GROCERIES",$961.00
"132410671RR0290",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Gift Cards",$1600.00
"132410671RR0291",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Gift Cards",$1260.00
"132410671RR0299",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CERTIFICATES, FOOD, TOYS, GIFTS",$3841.00
"132410671RR0303",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","BUS TICKETS",$2025.00
"132410671RR0306",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$1220.00
"132410671RR0330",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$500.00
"132410671RR0338",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Pc and walmart gift cards for food and toys",$3000.00
"132410671RR0339",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,,,,"Y","Gift Cards",$10792.00
"132410671RR0340",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","GIFT CARDS",$8400.00
"132410671RR0343",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","BEEF, BUTCHERED, CUT AND WRAPPED; TWO RECEIPTS",$1485.00
"132410671RR0348",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","CHRISTMAS BASKETS",$8652.00
"132410671RR0364",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","RENT & ACCOUNTING",
"132410671RR0377",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","print materials",$155.00
"132410671RR0384",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","food, supplies, kitchen equipment",$6366.00
"132410671RR0405",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$4612.00
"132410671RR0410",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Gift cards, postage stamps, stationary",$2319.00
"132410671RR0411",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$416.00
"132410671RR0417",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$3430.00
"132410671RR0420",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","GIFT CARDS, STAMPS, ENVELOPES",$1389.00
"132410671RR0431",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","GIFT CARDS FOR CHRISTMAS HAMPERS",$5198.00
"132410671RR0436",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","President's Choice and MacDonald's gift cards",$1825.00
"132410671RR0442",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Walmart / Loblaws gift cards",$100.00
"132410671RR0445",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$2000.00
"132410671RR0456",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$910.00
"132410671RR0469",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GROCERY CARDS",
"132410671RR0476",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","GIFT CARDS , MILAGE ADMIN / OFFICE SUPPLIES",$2602.00
"132410671RR0477",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$2425.00
"132410671RR0479",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","GIFT IN KIND CERTIFICATES, PACKING BOXES",$30882.00
"132410671RR0485",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","gift cards, office supplies.",$582.00
"132410671RR0492",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","Gift Cards/vouchers, Christmas dinner decorations and supplies for food service",$3353.00
"132410671RR0498",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","PC,METRO,WALMART ,COSTCO & FRESHCO GIFT CARDS",$3485.00
"132410671RR0505",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","GIFT CARDS",$1654.00
"132410671RR0509",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$414.00
"132410671RR0515",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$600.00
"132410671RR0516",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$15503.00
"132410671RR0519",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","HAND CRAFTED DONATION STAND BOX",$200.00
"132410671RR0526",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$3186.00
"132410671RR0534",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$0.00
"132410671RR0540",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$74.00
"132410671RR0541",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Gift cards and gift bags for seniors.",$199.00
"132410671RR0549",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS- PRESIDENT'S CHOICE & WALMART",$940.00
"132410671RR0550",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","STORE GIFT CARDS",$3010.00
"132410671RR0552",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$9108.00
"132410671RR0570",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,"Y","Y","cosmetics, grooming supplies, blankets, mugs",$2048.00
"132410671RR0576",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$3465.00
"132410671RR0580",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Gift cards, toys and food",$430.00
"132410671RR0583",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$5244.00
"132410671RR0584",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$1459.00
"132410671RR0594",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","UNE CARTE CADEAU",$50.00
"132410671RR0603",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Gift Cards",$16325.00
"132410671RR0608",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$7215.00
"132410671RR0612",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","STORE GIFT CARDS",$5430.00
"132410671RR0613",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","GIFT CARDS, STAMPS, TOYS, PENCIL ERASERS THANK YOU CARDS",$2834.00
"132414392RR0001",2024-8-31 00:00:00,"27",,"Y",,,,,,,,,,,"Y","items donated for auction: power tools, storage totes, kids' chairs",$1450.00
"132418443RR0001",2024-10-31 00:00:00,"27",,"Y","Y",,,,,,,,,,,,$89955.00
"132421215RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Landscaping Services",$9172.00
"132426768RR0001",2024-9-30 00:00:00,"27",,,"Y",,,,,,,,,,,,$100.00
"132427568RR0001",2024-12-31 00:00:00,"27",,,,,"Y",,,,,,,,,,$27950.00
"132433061RR0001",2024-8-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$13176.00
"132459991RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","cleaning supplies, worship supplies",$3877.00
"132463431RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Flowers, postage & stationery, groceries for community dinner program, miscellaneous office supplies",$11148.00
"132463779RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,,,"Y","FOOD, FLOWERS, WEBSITE UPDATES/SECURITY, REPAIR EQUIPMENT",$1393.00
"132465444RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,,,"Y","Various items for fundraising activities",$85.00
"132465642RR0001",2024-10-31 00:00:00,"27",,,,"Y",,,,,,,,,,,$995.00
"132473042RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","CADEAUX NOEL ENFANTS",$2000.00
"132489477RR0001",2024-6-30 00:00:00,"27",,,"Y",,,,,,,,"Y","Y","Y","GIFT CARDS/CHRISTIMAS DECORATIONS/EASTER DECORATIONS FLOWERS + PLANTS",$118391.00
"132489931RR0001",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,,,,,,$1207.00
"132490699RR0001",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,,,,,,$15327.00
"132494345RR0001",2024-8-31 00:00:00,"27",,"Y",,,,,,,,,,,,,$90500.00
"132494543RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$294.00
"132503731RR0001",2024-6-30 00:00:00,"27",,"Y","Y",,,,,,,,,,,,$7402.00
"132521675RR0001",2024-7-31 00:00:00,"27","Y",,"Y",,,,,,,,,,"Y","Chicken, Paint, School Supplies, Panels for History Wall, Plants, Gift Certificates",$5329.00
"132523135RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Mileage expenses at .55 per kilometer travelled.",$1404.00
"132527870RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","gift cards",$2625.00
"132529827RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","CHURCH RENTAL",$13750.00
"132530338RR0001",2024-8-31 00:00:00,"27","Y",,"Y",,,,,,,,,"Y",,,$322.00
"132530890RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,,,"Y","TROUT FISH FOR OPEN HOUSE",$350.00
"132542952RR0001",2024-12-31 00:00:00,"27","Y",,,,,,,,,,,,,,$1552.00
"132552480RR0001",2024-9-30 00:00:00,"27",,,"Y",,,,,,,,,,,,$1218.00
"132584228RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","DONATIONS FOR SILENT AUCTIONS",$97639.00
"132585613RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$59331.00
"132590498RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$736.00
"132617010RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,
"132617770RR0001",2024-11-30 00:00:00,"27",,,,,,,,,,,,,"Y","BOAT",$180000.00
"132622150RR0001",2024-3-31 00:00:00,"27",,,,"Y",,,,,,,,,,,$2500.00
"132644089RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,"Y",,,"Y","SILENT AUCTION DONATION",$2500.00
"132657396RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$9935.00
"132659053RR0001",2024-3-31 00:00:00,"27",,,,,,,,"Y",,,,,,,$2188.00
"132662859RR0001",2024-9-30 00:00:00,"27",,,,,,,,,,"Y",,,,,$2150.00
"132671744RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$1201.00
"132688888RR0001",2024-12-31 00:00:00,"27",,,,,,,,,"Y",,,,"Y","SHARES",$4399.00
"132700816RR0001",2024-7-31 00:00:00,"27",,"Y",,,,,,,,,,"Y","Y","Gift certificate for rounds of golf",$697.00
"132703620RR0001",2024-12-31 00:00:00,"27",,"Y",,,,,,,,,,,,,$10000.00
"132704800RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","XMAS NATIVITY SET",$287.00
"132707787RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$7055.00
"132710716RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,"Y",,,,$6667.00
"132714700RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$2125.00
"132728536RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$6512.00
"132730490RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","Playground equipment",$4549.00
"132743576RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","NON-FOOD-GROCERIES-AND-LIVIR",$727989.00
"132743824RR0001",2024-8-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$2950.00
"132748856RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,"Y",,,,,$23570.00
"132758418RR0001",2024-2-28 00:00:00,"27",,,"Y",,,,,,,,,,"Y","Gift cards",$10415.00
"132774464RR0001",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,,,,,,$1116.00
"132779836RR0001",2024-12-31 00:00:00,"27",,,,,,,"Y",,,"Y",,"Y",,,$1624005.00
"132784471RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$262240.00
"132784802RR0001",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,"Y",,,,,$3751.00
"132784943RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","PROJECTOR",$98.00
"132786955RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","office supplies, cleaning supplies, flowers, food supplies",$791.00
"132806472RR0002",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$49700.00
"132824905RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$4005.00
"132825217RR0001",2024-8-31 00:00:00,"27","Y","Y","Y",,,,,,,,,,"Y","GOLF PASSES, HOT AIR BALLOON",$13213.00
"132835232RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","LOYER",$10000.00
"132855735RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","TENOR SAXOPHONE AND 2 AMPLIFIERS",$1900.00
"132864943RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$1347.00
"132876855RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,"Y",,,,,$448417.00
"132880691RR0002",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","MAINTENANCE",$282.00
"132927757RR0001",2024-6-30 00:00:00,"27","Y",,,,,,,"Y",,,,,,,$10481.00
"132932435RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,"Y",,,,,$70842.00
"132945890RR0001",2024-9-30 00:00:00,"27",,,,,,,,,,,,,"Y","Toaster for kitchen",$73.00
"132962507RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","Donation in kind - travel expense",$9192.00
"132974270RR0001",2024-3-31 00:00:00,"27",,,,,,,"Y","Y",,"Y","Y",,"Y","Doll house",$70340.00
"132975129RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,"Y",,,$800.00
"132998360RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,"Y",,,"Y","Travel Costs",$3685.00
"133028217RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$28928.00
"133038851RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","PARKING, ZOOM ACCOUNT AND OFFICE SUPPLIES",$236.00
"133039248RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Stamps, Coffee",$715.00
"133051888RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","RENT DISCOUNT",$3000.00
"133062158RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$50.00
"133063859RR0001",2024-12-31 00:00:00,"27",,,,,,,"Y",,,,"Y",,,,$2550007.00
"133064154RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$2000.00
"133065144RR0001",2024-12-31 00:00:00,"27","Y",,,,,,,,,,,,"Y",,$3774.00
"133065227RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$50857.00
"133071001RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$47901.00
"133119164RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$31521.00
"133126003RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","CANOE, AUCTION ITEMS",$6989.00
"133143099RR0001",2024-12-31 00:00:00,"27",,"Y",,,,,,,,,,,,,$28439.00
"133210229RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$14804.00
"133232116RR0001",2024-12-31 00:00:00,"27","Y",,"Y",,,,,,,,,,"Y","MEDIA COVERAGE",$4500.00
"133235903RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","CHILDRENS TOY DIAPERS",$169549.00
"133247858RR0001",2024-3-31 00:00:00,"27","Y",,,,,,,,,,,,,,$34800.00
"133256057RR0001",2024-3-31 00:00:00,"27",,,,,,,,"Y",,,,,,,$14580.00
"133256123RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$13488.00
"133276956RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","land rent",$2838.00
"133307587RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,"Y",,"Y",,,$1650.00
"133318832RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","ITEMS FOR CHRISTMAS HAMPERS",$3442.00
"133327445RR0001",2024-6-30 00:00:00,"27",,,,,,,"Y",,,,,,,,$159755.00
"133328096RR0001",2024-12-31 00:00:00,"27",,,,"Y",,,,,,,,,,,$5000.00
"133341925RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$10644.00
"133354704RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,"Y",,,,,$1699.00
"133373621RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$687.00
"133382937RR0001",2024-3-31 00:00:00,"27",,,,,"Y",,,,,,,,,,$207143.00
"133387076RR0001",2024-4-30 00:00:00,"27","Y",,,,,,,,,,,,,,$26057.00
"133388694RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,"Y","Y","CERTIFICATS CADEAUX",$12289.00
"133424655RR0001",2024-12-31 00:00:00,"27",,"Y",,,,,,,,,,,"Y","SERVICES, VET, CHIRO",
"133433946RR0001",2024-3-31 00:00:00,"27",,,,,"Y",,,,,,,,"Y","GIFT BASKETS",$15698.00
"133512673RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$16886.00
"133531681RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","Quilts",$2734.00
"133544064RR0002",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","SERVICES, SUPPLIES",$2902.00
"133552091RR0001",2024-8-31 00:00:00,"27",,,,"Y",,,,,,"Y",,"Y","Y","EDUCATIONAL SUPPLIES",$123576.00
"133597476RR0001",2024-3-31 00:00:00,"27",,,,,,,"Y",,,,"Y",,,,$734232.00
"133604348RR0001",2024-6-30 00:00:00,"27",,,"Y",,,,,,,,,,,,$500.00
"133604363RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,"Y",,,,,$350.00
"133661637RR0001",2024-12-31 00:00:00,"27","Y",,"Y",,,,,"Y",,,"Y",,,,$266127.00
"133696617RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","SUPPLIES,TOYS,GC'S",$41739.00
"133723924RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","SUPPLIES/MNT. SERVICES",$1650.00
"133740316RR0001",2024-12-31 00:00:00,"27","Y",,,,,,,,,,,,"Y","cosmetics, cosmetics gift baskets, trip vouchers",$77170.00
"133743211RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,"Y",,,,$35429.00
"133746263RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$22973.00
"133764027RR0001",2024-5-31 00:00:00,"27",,,,,,,,,"Y",,,,,,$40000.00
"133811273RR0001",2024-12-31 00:00:00,"27",,,"Y",,"Y",,,,,,,"Y","Y","JEUX",$1263.00
"133824680RR0001",2024-12-31 00:00:00,"27","Y","Y","Y",,,,,,,"Y",,"Y",,,$3260962.00
"133865477RR0001",2024-8-31 00:00:00,"27","Y",,"Y",,,,,,,,,,,,$2950981.00
"133867523RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,,"Y",,,"Y",,"Y","Auction Items",$128218.00
"133889378RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","Donated items for golf tournament prizes",$2000.00
"133891747RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","RESS HUMAINES",$2058.00
"133892539RR0001",2024-6-30 00:00:00,"27",,"Y","Y",,,,,,,,,"Y",,,$4266.00
"133892638RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,,,,"Y","Y",,"Y","GIFT CARDS, TRIPS",$16559.00
"133897561RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$2601.00
"133909721RR0001",2024-12-31 00:00:00,"27","Y",,"Y",,,,,,,,,,"Y","GIFT CARDS",$6305.00
"133955039RR0001",2024-6-30 00:00:00,"27",,,"Y",,,,,,,,,,,,$25.00
"133968628RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Guest Speaker and Supplies",$2744.00
"134023852RR0001",2024-8-31 00:00:00,"27","Y",,,,,,,,,,,"Y",,,$1555.00
"134069962RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","12 MONTHS PEST CONTROL",$407.00
"134082023RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Board Games",$351.00
"134103878RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,,"Y",,"Y",,"Y","Y","TOYS AND HOUSEHOLD ITEMS",$80218.00
"134110287RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","NETTOYANTS, ÉQUIPEMENT",$3708.00
"134112515RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,,"Y",,,"Y",,,,$19217.00
"134112747RR0001",2024-12-31 00:00:00,"27","Y","Y",,,,,,,,"Y",,,"Y","Church supplies. Refreshments. Prizes for event.",$4565.00
